theta,victim_fidelity,baseline_x_expectation,attacked_x_expectation,z_zero_probability
2.528982086139784,0.8346844800613231,0.5750052520432783,0.0,0.09092514128748821
2.5368360677737583,0.8383687109448145,0.5685618507342638,0.0,0.08867974098957003
2.5446900494077327,0.8420311381711695,0.5620833778521305,0.0,0.08645971286271904
2.552544031041707,0.8456708580912727,0.5555702330196022,0.0,0.08426519384872735
2.5603980126756816,0.8492869726586953,0.5490228179981317,0.0,0.08209631931586484
2.568251994309656,0.8528785896512773,0.5424415366631188,0.0,0.07995322305052904
2.5761059759436304,0.8564448228912682,0.5358267949789967,0.0,0.07783603724899248
2.583959957577605,0.8599847924639786,0.5291790009741907,0.0,0.07574489250924818
2.5918139392115798,0.8634976249348871,0.5224985647159486,0.0,0.0736799178229538
2.599667920845554,0.8669824535651433,0.5157858982850472,0.0,0.0716412405674751
2.6075219024795286,0.8704384185254288,0.509041415750371,0.0,0.06962898649802811
2.615375884113503,0.8738646671081018,0.5022655331433723,0.0,0.06764327973992242
2.6232298657474775,0.877260353937593,0.4954586684324074,0.0,0.06568424278090433
2.631083847381452,0.8806246411789871,0.4886212414969548,0.0,0.06375199646360141
2.6389378290154264,0.883956698744749,0.48175367410171516,0.0,0.06184665997806818
2.646791810649401,0.8872557044995328,0.4748563898705946,0.0,0.05996835085443403
2.6546457922833753,0.8905208444630327,0.4679298142605734,0.0,0.058117184955653295
2.6624997739173497,0.8937513130108198,0.4609743745354624,0.0,0.056293276470358394
2.6703537555513246,0.8969463130731185,0.4539904997395465,0.0,0.054496737905815995
2.678207737185299,0.9001050563314711,0.4469786206711208,0.0,0.05272768008098739
2.6860617188192735,0.9032267634132441,0.4399391698559149,0.0,0.05098621211969213
2.693915700453248,0.9063106640839265,0.43287258152041375,0.0,0.04927244144387711
2.7017696820872223,0.9093559974371725,0.42577929156507255,0.0,0.047586473766990205
2.709623663721197,0.9123620120825462,0.418659737537428,0.0,0.045928413087459326
2.7174776453551712,0.915327966330913,0.4115143586051087,0.0,0.044298361682277354
2.7253316269891457,0.9182531283774436,0.404343595528745,0.0,0.0426964201006932
2.73318560862312,0.9211367764821721,0.3971478906347806,0.0,0.04112268715800943
